,bedrooms,beds,accommodates,host_listings_count,host_total_listings_count,bathrooms,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,estimated_occupancy_l365d,estimated_revenue_l365d,latitude,longitude
18197,2.0,4.0,4.0,2.0,2.0,1.0,5.0,1125.0,3.0,5.0,1125,1125,8,19,21,44,16.0,7.0,0.0,10.0,5.0,5.0,5.0,5.0,4.94,5.0,5.0,0.79,70.0,3500.0,35.50853212,23.97935789
18198,1.0,4.0,3.0,1.0,2.0,1.7,3.0,14.0,3.0,3.0,14,14,0,0,0,0,2.0,1.0,0.0,1.0,5.0,5.0,4.5,4.5,5.0,5.0,4.5,0.1,6.0,0.0,35.35644,24.43811
18199,2.0,6.0,6.0,6.0,6.0,1.0,1.0,365.0,1.0,1.0,365,365,30,59,89,364,3.0,1.0,0.0,1.0,4.9,4.0,4.9,4.9,4.67,4.0,4.8,0.14,6.0,390.0,35.12395,25.7363
18200,1.0,3.0,3.0,6.0,6.0,1.0,1.0,365.0,1.0,1.0,365,365,24,43,66,330,2.0,1.0,0.0,1.0,4.5,4.5,4.5,4.5,4.9,4.5,4.5,0.1,6.0,270.0,35.12523,25.73798
18201,1.0,3.0,3.0,6.0,6.0,1.0,1.0,365.0,1.0,1.0,365,365,24,51,81,338,2.0,2.0,0.0,2.0,4.5,4.5,4.9,4.9,4.9,5.0,5.0,0.26,12.0,612.0,35.12548,25.73866
18202,1.0,3.0,3.0,6.0,6.0,1.0,1.0,365.0,1.0,1.0,365,365,15,45,75,336,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.12569,25.73933
18203,2.0,5.0,6.0,107.0,123.0,1.5,3.0,365.0,3.0,3.0,1125,1125,0,0,0,27,8.0,4.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,4.75,4.75,0.41,24.0,4608.0,35.33357,24.28184
18204,2.0,2.0,4.0,7.0,7.0,1.5,3.0,1125.0,3.0,3.0,1125,1125,21,51,62,289,18.0,12.0,0.0,12.0,4.94,5.0,5.0,5.0,5.0,4.94,4.94,0.89,72.0,6696.0,35.53344369,24.05259073
18205,3.0,4.0,7.0,6.0,6.0,2.0,5.0,365.0,3.0,5.0,365,365,21,51,81,356,5.0,4.0,0.0,4.0,4.8,4.8,5.0,4.6,5.0,4.6,4.8,0.26,40.0,2880.0,35.119565,25.731903
18206,1.0,2.0,3.0,8.0,12.0,1.5,4.0,365.0,3.0,4.0,365,1125,29,59,78,330,14.0,7.0,0.0,7.0,4.86,4.64,4.86,4.71,5.0,4.71,4.71,0.67,56.0,6216.0,35.36284,24.26095
18207,1.0,2.0,3.0,2.0,2.0,1.0,3.0,59.0,3.0,3.0,59,59,21,51,81,356,2.0,1.0,0.0,1.0,4.5,4.5,5.0,5.0,5.0,4.0,4.0,0.1,6.0,420.0,35.05308353,25.84684815
18208,3.0,5.0,6.0,1.0,1.0,1.0,4.0,365.0,4.0,4.0,365,365,29,59,89,345,1.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.12,8.0,1200.0,35.12931,25.1423803
18209,3.0,4.0,7.0,274.0,276.0,2.0,1.0,1125.0,1.0,5.0,1125,1125,17,27,38,120,7.0,6.0,0.0,6.0,5.0,4.71,5.0,4.86,4.86,5.0,4.71,0.36,36.0,4896.0,35.34099,24.6385
18210,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125,1125,0,24,54,81,19.0,8.0,0.0,8.0,5.0,5.0,5.0,4.95,4.95,5.0,4.95,0.88,48.0,3072.0,35.01000677,25.74976647
18211,1.9,3.0,4.6,44.0,46.0,1.6,4.0,1125.0,3.0,4.0,1125,1125,22,38,38,68,1.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.11,8.0,3840.0,35.50178548,23.7171549
18212,2.0,3.0,4.0,1.0,1.0,1.0,4.0,365.0,4.0,4.0,365,365,7,7,14,120,7.0,1.0,0.0,1.0,5.0,5.0,4.71,5.0,5.0,4.86,4.86,0.33,8.0,480.0,35.5081889,23.9830546
18213,2.0,2.0,6.0,99.0,103.0,2.0,3.0,1125.0,3.0,10.0,1125,1125,30,47,59,197,11.0,6.0,0.0,6.0,5.0,4.91,5.0,5.0,5.0,4.82,4.73,0.5,36.0,6480.0,35.53765656,23.77823999
18214,3.0,4.0,8.0,3.0,4.0,3.0,3.0,28.0,3.0,28.0,28,1125,30,36,44,91,24.0,16.0,0.0,16.0,5.0,5.0,5.0,5.0,5.0,4.96,5.0,1.15,96.0,27744.0,35.41851922,24.69317167
18215,2.0,3.0,4.0,12.0,13.0,1.5,2.0,30.0,2.0,5.0,1125,1125,30,60,89,248,4.0,3.0,0.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.22,18.0,1224.0,35.20415644,24.37676813
18216,1.0,3.0,3.0,1.0,3.0,1.0,3.0,29.0,3.0,3.0,29,29,30,60,90,270,2.0,0.0,0.0,0.0,5.0,4.5,5.0,4.5,5.0,5.0,5.0,0.1,0.0,0.0,35.40711,25.01661
18217,3.0,5.0,7.0,274.0,276.0,2.0,1.0,1125.0,1.0,5.0,1125,1125,2,12,19,107,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,0.5,30.0,4080.0,35.34075,24.65223
18218,2.0,3.0,4.0,7.0,7.0,1.5,3.0,365.0,3.0,3.0,365,365,21,51,70,285,12.0,7.0,0.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.56,42.0,4158.0,35.5336672,24.05293406
18219,3.0,3.0,6.0,1.0,1.0,1.0,3.0,365.0,3.0,3.0,1125,1125,30,51,81,356,9.0,5.0,0.0,5.0,4.67,4.44,4.56,4.56,4.78,4.78,4.56,0.44,30.0,2010.0,35.5160421,24.0205005
18220,3.0,5.0,7.0,1.0,1.0,2.0,4.0,1125.0,4.0,4.0,1125,1125,30,60,82,270,2.0,0.0,0.0,0.0,5.0,4.5,5.0,5.0,5.0,5.0,4.5,0.1,0.0,0.0,35.48679568,23.65605405
18221,5.0,3.0,4.6,2.0,3.0,4.0,7.0,365.0,4.0,7.0,365,365,0,0,2,60,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.50963,23.97508
18222,2.0,3.0,6.0,1.0,1.0,1.0,4.0,28.0,4.0,4.0,1125,1125,22,47,70,187,3.0,1.0,0.0,1.0,4.67,5.0,4.67,4.67,4.67,5.0,4.67,0.15,8.0,808.0,35.19679819,24.36283574
18223,1.0,1.0,2.0,2.0,2.0,1.0,3.0,30.0,3.0,3.0,1125,1125,13,23,34,89,7.0,5.0,0.0,5.0,4.57,4.57,5.0,5.0,4.86,4.0,4.57,0.34,30.0,1530.0,35.50014,24.00524
18224,1.0,1.0,2.0,1.0,2.0,1.0,3.0,365.0,2.0,5.0,365,365,1,17,39,157,18.0,7.0,0.0,9.0,5.0,4.89,4.89,5.0,5.0,4.89,4.89,0.81,42.0,2100.0,35.5127737,24.0064912
18225,1.0,1.0,4.0,7.0,7.0,1.0,2.0,365.0,2.0,2.0,365,365,0,22,41,136,7.0,6.0,0.0,6.0,4.71,4.86,5.0,4.71,5.0,4.29,4.57,0.36,36.0,3528.0,35.24225,25.05929
18226,3.0,4.0,7.0,356.0,413.0,3.0,1.0,1125.0,1.0,7.0,1125,1125,9,12,16,96,16.0,8.0,0.0,8.0,4.94,5.0,4.75,4.69,4.81,4.56,4.75,0.75,48.0,14784.0,35.40206,24.66529
18227,3.0,4.0,6.0,144.0,246.0,2.0,3.1,1125.0,3.0,4.0,1125,1125,30,60,90,348,9.0,4.0,0.0,4.0,4.89,5.0,4.89,4.67,5.0,4.44,4.78,0.43,26.6,41565.0,35.427641,24.158866
18228,4.0,4.0,8.0,1.0,1.0,4.5,6.0,365.0,1.0,6.0,1125,1125,28,36,46,225,3.0,1.0,0.0,1.0,5.0,5.0,5.0,4.67,5.0,5.0,5.0,0.16,12.0,6060.0,35.4901511,23.6429814
18229,2.0,3.0,6.0,2.0,2.0,2.0,3.0,90.0,3.0,3.0,1125,1125,3,33,50,136,9.0,7.0,0.0,7.0,5.0,4.78,5.0,5.0,5.0,4.89,4.89,0.42,42.0,4830.0,35.392,25.04241
18230,2.0,3.0,5.0,6.0,7.0,1.0,4.0,365.0,4.0,4.0,365,365,0,10,40,151,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.5025099,24.0254157
18231,2.0,3.0,4.0,1.0,1.0,1.0,90.0,365.0,1.0,1.0,365,365,0,0,0,81,3.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,0.15,0.0,0.0,35.30941222,25.56620317
18232,1.0,3.0,4.0,1.0,1.0,1.7,2.0,1125.0,2.0,2.0,1125,1125,0,0,0,0,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.50969169,24.02190555
18233,1.0,2.0,3.0,2.0,2.0,1.0,3.0,365.0,2.0,3.0,365,365,5,14,20,209,29.0,20.0,0.0,21.0,4.97,5.0,5.0,5.0,5.0,4.97,4.97,1.33,120.0,5280.0,35.5156491,24.01902437
18234,1.0,4.0,4.0,3.0,8.0,1.0,3.0,365.0,3.0,3.0,1125,1125,30,52,72,286,6.0,4.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.3,24.0,2064.0,35.1963319,26.2488169
18235,2.0,3.0,4.0,1.0,1.0,1.0,3.0,59.0,3.0,3.0,1125,1125,6,26,56,292,38.0,25.0,0.0,25.0,5.0,5.0,4.92,5.0,5.0,4.76,4.97,1.75,150.0,14250.0,35.5072971,24.0277518
18236,1.0,2.0,3.0,2.0,2.0,1.0,2.0,365.0,2.0,2.0,365,365,30,40,70,148,1.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.05,0.0,0.0,35.5179574,24.02233902
18237,1.0,2.0,3.0,3.0,4.0,1.0,4.0,120.0,4.0,4.0,120,120,29,59,89,220,2.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,0.09,0.0,0.0,35.44921642,24.1979467
18238,2.0,2.0,4.0,6.0,6.0,2.0,2.0,1125.0,1.0,1.0,99,99,26,48,71,247,14.0,12.0,0.0,12.0,4.79,4.79,5.0,4.71,4.79,4.86,4.79,0.88,72.0,6480.0,35.5156642,24.0193371
18239,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1125.0,1.0,1.0,1125,1125,30,58,68,343,21.0,10.0,0.0,10.0,4.48,4.71,4.67,4.71,4.86,5.0,4.76,1.02,60.0,2640.0,34.99903432,25.37716504
18240,3.0,3.0,6.0,1.0,1.0,2.0,5.0,59.0,5.0,5.0,59,59,14,16,18,223,10.0,5.0,0.0,5.0,5.0,5.0,4.8,5.0,5.0,4.6,5.0,0.51,50.0,3500.0,35.38236133,24.14827704
18241,1.0,2.0,3.0,6.0,6.0,1.0,2.0,1125.0,1.0,1.0,99,99,30,57,87,274,2.0,2.0,0.0,1.0,4.5,4.5,5.0,4.5,4.5,4.5,4.5,0.31,12.0,756.0,35.5156642,24.0193371
18242,1.0,3.0,3.0,3.0,4.0,1.0,4.0,120.0,4.0,4.0,120,120,29,59,89,216,2.0,2.0,0.0,2.0,5.0,5.0,4.5,5.0,4.5,5.0,5.0,0.24,16.0,1680.0,35.44948091,24.19846068
18243,1.0,1.0,3.0,9.0,9.0,1.0,2.0,1125.0,2.0,2.0,1125,1125,15,42,72,319,5.0,2.0,0.0,2.0,4.8,5.0,5.0,5.0,5.0,4.6,5.0,0.23,12.0,780.0,35.2979426,25.1414646
18244,2.0,3.0,4.0,2.0,2.0,1.0,3.0,59.0,3.0,3.0,59,59,21,36,66,341,5.0,1.0,0.0,1.0,4.8,4.8,5.0,4.8,5.0,5.0,4.8,0.25,6.0,600.0,35.05302205,25.84684279
18245,1.0,1.0,2.0,1.0,1.0,2.5,4.0,1125.0,4.0,4.0,1125,1125,29,59,89,364,1.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.05,0.0,0.0,35.50512271,24.01239893
18246,1.0,1.0,2.0,1.0,2.0,1.0,3.0,14.0,3.0,3.0,14,14,0,19,49,324,3.0,3.0,0.0,3.0,4.33,4.67,4.67,4.33,4.67,5.0,4.33,0.28,18.0,774.0,35.15459,25.64361
18247,2.0,2.0,5.0,11.0,12.0,0.5,3.0,365.0,3.0,3.0,365,365,30,60,90,263,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.506362,24.0082639
18248,1.0,2.0,4.0,2.0,6.0,1.0,1.0,27.0,1.0,1.0,1125,1125,30,60,90,365,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.21902,25.30128
18249,1.0,1.0,4.0,1.0,1.0,2.0,5.0,365.0,5.0,5.0,365,365,5,7,37,205,3.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.15,0.0,0.0,35.48233433,24.04210239
18250,2.0,3.0,5.0,128.0,218.0,1.0,1.0,365.0,1.0,1.0,1,365,29,59,89,364,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.208917,25.333167
18251,2.0,4.0,6.0,2.0,2.0,1.0,3.0,30.0,2.0,3.0,1125,1125,17,42,70,196,29.0,17.0,0.0,18.0,4.97,5.0,4.9,4.93,5.0,4.86,4.97,1.41,102.0,11322.0,35.36708745,24.49588141
18252,5.0,6.0,12.0,32.8,912.0,5.0,6.0,40.0,6.0,6.0,40,40,22,37,49,159,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.2654,25.24023
18253,3.0,6.0,7.0,9.0,9.0,2.0,2.0,1125.0,2.0,2.0,1125,1125,0,0,0,164,5.0,4.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.8,0.25,24.0,7200.0,35.2968711,25.1441034
18254,3.0,6.0,6.0,9.0,9.0,1.7,2.0,25.0,2.0,2.0,25,25,0,0,11,271,8.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.88,0.38,30.0,0.0,35.29736995,25.14152897
18255,1.0,2.0,3.0,1.0,5.0,1.0,3.0,365.0,3.0,3.0,365,365,0,27,57,119,6.0,3.0,0.0,3.0,4.83,4.67,4.83,5.0,5.0,4.67,4.33,0.29,18.0,1782.0,35.3410253,25.1249189
18256,1.0,2.0,4.0,3.0,3.0,1.0,3.0,365.0,3.0,3.0,365,365,30,60,90,352,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.5077506,24.03739711
18257,1.0,2.0,3.0,2.0,2.0,1.7,3.0,30.0,3.0,3.0,30,30,20,50,80,203,11.0,4.0,0.0,4.0,4.82,4.82,4.82,4.91,4.91,4.91,4.73,0.52,24.0,0.0,35.51299527,24.01535172
18258,3.0,7.0,8.0,46.0,79.0,2.5,4.0,365.0,3.0,4.0,365,365,30,60,82,290,15.0,12.0,0.0,12.0,4.8,4.73,4.33,4.87,5.0,4.8,4.67,0.73,96.0,33600.0,35.51909,23.90962
18259,1.0,3.0,4.0,11.0,11.0,1.0,4.0,30.0,4.0,4.0,1125,1125,0,18,40,103,3.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,4.33,5.0,0.14,8.0,1008.0,35.04763,25.98541
18260,1.0,3.0,2.0,1.0,1.0,1.7,2.0,365.0,2.0,2.0,365,365,0,0,0,0,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.24478,24.45216
18261,2.0,2.0,3.0,128.0,218.0,1.0,1.0,365.0,1.0,1.0,1,365,29,59,89,364,3.0,0.0,0.0,1.0,5.0,5.0,5.0,4.67,5.0,5.0,5.0,0.15,0.0,0.0,35.189913,25.522209
18262,1.0,1.0,2.0,136.0,143.0,1.0,1.0,365.0,2.0,2.0,365,365,23,53,83,358,13.0,8.0,0.0,8.0,4.69,4.62,4.77,4.77,4.54,4.38,4.38,0.64,48.0,2496.0,35.40139,24.95591
18263,2.0,4.0,6.0,2.0,2.0,2.0,3.0,365.0,3.0,3.0,365,365,29,59,89,326,9.0,5.0,0.0,5.0,5.0,4.89,4.89,4.89,5.0,4.89,5.0,0.42,30.0,4050.0,35.3940393,24.8865701
18264,2.0,3.0,4.0,2.0,2.0,1.0,3.0,365.0,3.0,3.0,365,365,2,15,24,213,1.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.06,0.0,0.0,35.51239,24.00878
18265,3.0,4.0,5.0,1.0,1.0,1.0,3.0,28.0,3.0,3.0,1125,1125,29,59,89,283,7.0,2.0,0.0,2.0,4.43,4.43,4.29,4.57,4.43,4.0,4.0,0.32,12.0,1212.0,35.51622992,24.10843722
18266,2.0,3.0,5.0,1.0,1.0,1.0,2.0,28.0,2.0,2.0,28,28,25,53,79,165,21.0,10.0,0.0,12.0,4.76,4.76,4.95,4.81,4.81,4.48,4.9,1.01,60.0,3000.0,35.33378359,25.2766854
18267,1.0,1.0,4.0,1.0,1.0,1.5,2.0,45.0,2.0,2.0,45,45,30,50,80,340,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.02219398,25.73731705
18268,2.0,6.0,6.0,1.0,2.0,1.5,3.0,1125.0,3.0,3.0,1125,1125,0,0,0,0,12.0,6.0,0.0,6.0,4.92,4.75,4.75,4.92,4.83,4.58,4.83,0.56,36.0,3240.0,35.50754,23.85845
18269,1.0,2.0,4.0,1.0,1.0,1.0,5.0,365.0,3.0,5.0,365,365,13,16,25,277,38.0,23.0,0.0,24.0,4.84,4.89,4.92,4.97,4.89,4.92,4.95,1.81,26.6,16790.0,35.51631,24.01715
18270,1.0,2.0,2.0,2.0,2.0,1.7,4.0,365.0,4.0,4.0,365,365,0,1,1,1,8.0,8.0,0.0,8.0,4.13,4.9,4.63,4.13,4.38,4.5,4.13,0.87,64.0,0.0,35.2665604,25.7213529
18271,1.0,2.0,2.0,18.0,18.0,1.7,4.0,60.0,4.0,4.0,60,60,0,0,0,0,6.0,4.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,4.83,5.0,0.29,32.0,0.0,35.50797165,24.0264589
18272,1.0,2.0,4.0,1.0,1.0,1.7,4.0,365.0,4.0,4.0,365,365,30,60,81,279,2.0,2.0,0.0,2.0,5.0,5.0,5.0,4.9,5.0,5.0,5.0,0.22,16.0,0.0,35.52688,23.82073
18273,2.0,4.0,6.0,1.0,1.0,2.0,4.0,365.0,4.0,4.0,365,365,28,58,82,338,1.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.13,8.0,2128.0,35.03007785,24.75935906
18274,2.0,4.0,5.0,1.0,1.0,2.0,3.0,365.0,2.0,5.0,1125,1125,10,14,27,263,19.0,13.0,0.0,14.0,4.79,4.84,5.0,4.95,4.84,4.89,4.74,0.9,78.0,8580.0,35.51721,24.01983
18275,1.0,4.0,4.0,2.0,2.0,1.0,3.0,365.0,3.0,3.0,365,365,27,57,77,336,22.0,10.0,0.0,10.0,4.73,4.82,4.95,4.91,4.82,4.77,4.73,1.05,60.0,3000.0,35.33865,25.12108
18276,2.0,6.0,6.0,1.0,1.0,2.0,1.0,25.0,1.0,1.0,25,25,0,21,51,326,2.0,1.0,0.0,1.0,5.0,5.0,4.5,4.5,5.0,5.0,5.0,0.1,6.0,624.0,35.50749282,23.97907903
18277,1.0,2.0,3.0,4.0,4.0,0.5,1.0,365.0,1.0,1.0,365,365,29,56,85,360,3.0,3.0,0.0,3.0,4.67,5.0,5.0,5.0,5.0,4.67,4.33,0.35,18.0,1080.0,35.33538,25.08257
18278,1.0,3.0,4.0,2.0,2.0,1.0,1.0,365.0,1.0,1.0,365,365,0,0,0,0,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.1294516,24.9035145
18279,3.0,4.0,6.0,9.0,11.0,2.0,2.0,365.0,2.0,2.0,365,365,17,47,77,352,3.0,0.0,0.0,0.0,5.0,4.67,5.0,4.67,5.0,4.33,5.0,0.15,0.0,0.0,35.22615,25.45891
18280,3.0,6.0,8.0,1.0,1.0,2.5,3.0,30.0,3.0,3.0,30,30,5,35,65,191,2.0,2.0,0.0,2.0,5.0,5.0,5.0,4.9,5.0,5.0,5.0,0.26,12.0,7800.0,35.20228309,24.99179896
18281,1.0,6.0,3.0,1.0,1.0,1.7,1.0,1125.0,1.0,1.0,1125,1125,0,0,0,2,18.0,15.0,0.0,15.0,4.94,4.94,4.83,4.94,4.94,4.44,4.83,0.89,90.0,0.0,35.08417769,24.73711718
18282,3.0,3.0,6.0,1.0,1.0,2.0,4.0,365.0,4.0,4.0,1125,1125,21,45,68,69,3.0,0.0,0.0,1.0,5.0,4.33,5.0,5.0,5.0,5.0,4.67,0.14,0.0,0.0,35.576622,24.098135
18283,3.0,3.0,8.0,1.0,1.0,1.7,3.0,300.0,3.0,4.0,300,300,0,0,0,1,6.0,6.0,0.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.74,36.0,0.0,35.49835177,24.00227006
18284,3.0,4.0,6.0,4.0,4.0,2.0,2.0,60.0,2.0,4.0,60,60,5,16,35,254,34.0,16.0,0.0,20.0,4.82,4.65,4.85,5.0,5.0,4.65,4.74,1.56,96.0,21888.0,35.53791619,24.05965386
18285,1.0,1.0,3.0,6.0,6.0,1.0,3.0,365.0,3.0,3.0,1125,1125,30,60,88,351,22.0,13.0,0.0,13.0,4.41,4.55,4.45,4.41,4.73,4.5,4.45,1.04,78.0,4680.0,35.43117,23.67884
18286,1.0,1.0,2.0,136.0,143.0,1.0,1.0,365.0,2.0,2.0,365,365,21,48,73,334,29.0,18.0,0.0,18.0,4.79,4.83,4.93,4.79,4.86,4.79,4.9,1.35,108.0,4968.0,35.40236,24.95467
18287,1.0,1.0,2.0,13.0,13.0,1.5,3.0,365.0,3.0,3.0,365,365,23,53,60,327,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.42323353,24.20344546
18288,1.0,2.0,4.0,32.8,912.0,1.0,5.0,365.0,5.0,5.0,365,365,29,59,89,364,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.03956,25.97443
18289,2.0,3.0,4.0,13.0,13.0,2.5,3.0,365.0,3.0,3.0,365,365,25,51,58,315,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.42326251,24.20337036
18290,3.0,7.0,8.0,2.0,4.0,2.0,4.0,365.0,4.0,4.0,365,365,6,36,51,167,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.01301,24.77938
18291,1.0,7.0,4.0,32.8,912.0,1.7,5.0,365.0,5.0,5.0,365,365,29,59,89,364,1.0,1.0,0.0,1.0,4.9,4.9,4.9,4.9,4.9,4.0,4.8,0.14,10.0,0.0,35.03909,25.97365
18292,2.0,7.0,3.0,2.0,4.0,1.7,3.0,365.0,3.0,3.0,365,365,0,0,0,156,1.0,0.0,0.0,0.0,4.9,4.9,4.9,4.9,4.9,4.8,4.8,0.05,0.0,0.0,35.06806,24.77659
18293,2.0,2.0,5.0,32.8,912.0,2.0,5.0,365.0,5.0,5.0,365,365,29,59,89,364,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.04085,25.97186
18294,2.0,2.0,5.0,5.0,5.0,2.0,3.0,365.0,2.0,5.0,365,365,8,8,8,8,5.0,5.0,0.0,5.0,4.9,4.4,4.9,4.2,4.2,4.6,4.2,0.45,30.0,4740.0,35.51413,24.1075
18295,1.0,2.0,4.0,5.0,5.0,1.0,3.0,365.0,2.0,5.0,365,365,29,59,80,334,6.0,5.0,0.0,5.0,4.83,5.0,5.0,4.33,4.5,4.67,5.0,0.28,30.0,2910.0,35.51413,24.1075
18296,1.0,1.0,2.0,7.0,7.0,1.0,2.0,1125.0,3.0,3.0,30,30,30,60,78,311,3.0,0.0,0.0,0.0,4.33,4.0,5.0,4.33,4.9,5.0,4.0,0.14,0.0,0.0,35.51274839,24.01503218
18297,1.0,2.0,3.0,1.0,1.0,1.0,3.0,30.0,3.0,3.0,1125,1125,11,41,71,136,2.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.09,0.0,0.0,35.51470407,24.01248772
18298,1.0,6.0,4.0,3.0,8.0,1.0,3.0,365.0,3.0,3.0,365,365,30,60,86,233,3.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.33,4.33,0.15,0.0,0.0,35.1963319,26.2488169
18299,1.0,5.0,6.0,128.0,218.0,1.0,1.0,365.0,1.0,1.0,365,365,29,59,89,364,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.427972,24.160639
18300,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1125.0,1.0,1.0,1125,1125,0,4,34,257,15.0,12.0,0.0,11.0,4.87,4.8,5.0,5.0,5.0,4.87,4.8,0.72,72.0,6912.0,35.5123907,24.0115357
18301,1.0,2.0,2.0,3.0,8.0,1.7,3.0,365.0,3.0,3.0,365,365,0,0,0,106,28.0,24.0,0.0,24.0,4.82,4.89,4.89,5.0,5.0,4.86,4.79,1.28,144.0,0.0,35.196332,26.248817
18302,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125,1125,0,6,7,100,48.0,25.0,0.0,3.8,5.0,5.0,5.0,4.98,5.0,4.88,4.98,0.4,150.0,8550.0,35.51157,24.0143
18303,1.0,1.0,2.0,3.0,3.0,1.5,6.0,28.0,2.0,5.0,1125,1125,21,51,81,356,2.0,0.0,0.0,0.0,4.5,4.5,5.0,4.9,4.5,4.0,4.0,0.09,0.0,0.0,35.5411517,23.7719667
18304,3.0,5.0,6.0,468.0,1073.0,3.0,7.0,365.0,7.0,28.0,365,365,0,14,14,98,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.50191,23.94419
18305,1.0,2.0,4.0,1.0,1.0,1.0,3.0,200.0,2.0,3.0,1125,1125,0,19,49,321,32.0,15.0,0.0,18.0,4.94,4.94,4.94,4.97,4.97,4.66,4.72,1.51,90.0,4950.0,35.5208014,24.0442633
18306,1.0,2.0,4.0,5.0,5.0,1.0,3.0,365.0,2.0,5.0,365,365,27,57,78,346,5.0,4.0,0.0,3.0,5.0,4.8,5.0,4.4,5.0,4.6,5.0,0.24,24.0,2688.0,35.51413,24.1075
18307,2.0,3.0,6.0,1.0,1.0,2.0,4.0,59.0,3.0,5.0,59,1125,6,19,49,114,14.0,10.0,0.0,10.0,5.0,5.0,5.0,4.93,5.0,4.93,5.0,0.72,80.0,13040.0,35.33748,25.13118
